tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
348,chr1,CEP85,1.5043162563604957,0.3664766856139387,False,False,False,False,False
349,chr1,SH3BGRL3,1.5500957554853783,0.37977845772703595,False,False,False,False,False
350,chr1,UBXN11,1.4976360968824072,0.3932183895851312,False,False,False,False,False
351,chr1,CD52,1.6383332592491133,0.4442503213183467,False,False,False,False,False
352,chr1,CRYBG2,2.2099456084080966,0.515589520060207,False,False,False,False,False
353,chr1,ZNF683,2.074316592769578,0.47148227494588535,False,False,False,False,False
354,chr1,LIN28A,1.8147042147856403,0.5351201205047804,False,False,False,False,False
355,chr1,DHDDS,1.510238503333322,0.4185079498193246,False,False,False,False,False
356,chr1,HMGN2,1.5343070535693026,0.37129824969435055,False,False,False,False,False
357,chr1,RPS6KA1,1.7072176415086986,0.42770610387502517,False,False,False,False,False
358,chr1,ARID1A,1.4120440102537963,0.3463021436495084,False,False,False,False,False
359,chr1,PIGV,1.6288158091434695,0.4104630129016882,False,False,False,False,False
360,chr1,ZDHHC18,1.3917732514412138,0.37431322037084874,False,False,False,False,False
361,chr1,SFN,1.6083098938060012,0.3816967819652459,False,False,False,False,False
362,chr1,GPN2,1.5899678905558938,0.39506548408164566,False,False,False,False,False
363,chr1,GPATCH3,1.464262608548367,0.36492183436621306,False,False,False,False,False
364,chr1,NR0B2,1.7441422355965732,0.4319117278282191,False,False,False,False,False
365,chr1,NUDC,1.4361141159309248,0.36582064782778884,False,False,False,False,False
366,chr1,KDF1,2.0089942956770437,0.5424871001060698,False,False,False,False,False
367,chr1,TRNP1,1.7163542521139958,0.432028250690365,False,False,False,False,False
368,chr1,TENT5B,1.7024728402625835,0.4459824295573366,False,False,False,False,False
369,chr1,SLC9A1,1.5909847600647573,0.37956645321641796,False,False,False,False,False
370,chr1,WDTC1,1.3292135002207086,0.3434180646950522,False,False,False,False,False
371,chr1,TMEM222,1.5892936093461767,0.4190722835880113,False,False,False,False,False
372,chr1,SYTL1,1.7247477304666257,0.43414614497203563,False,False,False,False,False
373,chr1,MAP3K6,1.6237466110055347,0.4192197311876542,False,False,False,False,False
374,chr1,FCN3,1.7988173511498557,0.45986080870330714,False,False,False,False,False
375,chr1,CD164L2,1.9481286330072556,0.4810319166427718,False,False,False,False,False
376,chr1,GPR3,1.6638792098938766,0.43382153251822875,False,False,False,False,False
377,chr1,WASF2,1.3179518933865362,0.3497282508010236,False,False,False,False,False
378,chr1,AHDC1,1.4592852957189997,0.3887185120898163,False,False,False,False,False
379,chr1,FGR,1.456624472410432,0.4094376823173954,False,False,False,False,False
380,chr1,IFI6,1.4276221283090362,0.35987229869078863,False,False,False,False,False
381,chr1,FAM76A,1.4403809647288637,0.3453473762647244,False,False,False,False,False
382,chr1,STX12,1.482594793837855,0.32902531040699523,False,False,False,False,False
383,chr1,PPP1R8,1.6044016756155925,0.3789318393632981,False,False,False,False,False
384,chr1,THEMIS2,1.2700557215105646,0.3158694832434634,False,False,False,False,False
385,chr1,RPA2,1.2227348146220605,0.3633089931064531,False,False,False,False,False
386,chr1,SMPDL3B,1.6745244069114396,0.38748739364307166,False,False,False,False,False
387,chr1,XKR8,1.812993570032619,0.4895525316713352,False,False,False,False,False
388,chr1,EYA3,1.6201961327625012,0.4497746519806637,False,False,False,False,False
389,chr1,PTAFR,1.4731740535207776,0.3762056595432175,False,False,False,False,False
390,chr1,DNAJC8,1.357353030149702,0.36121356323406667,False,False,True,False,True
391,chr1,ATP5IF1,1.310312650223175,0.3416416264965448,False,False,True,False,True
392,chr1,SESN2,1.5758046867522724,0.42155942843881605,False,False,False,False,False
393,chr1,MED18,1.416944030538703,0.35828457560463345,False,False,False,False,False
394,chr1,PHACTR4,1.373764587351579,0.3345478913738146,False,False,False,False,False
395,chr1,RCC1,1.4564058964085398,0.3178829416771886,False,False,False,False,False
396,chr1,TRNAU1AP,1.343807973759134,0.3367329358763075,False,False,False,False,False
397,chr1,RAB42,1.7072971179900949,0.406702327725071,False,False,False,False,False
398,chr1,TAF12,1.256056890979063,0.29908279077484046,False,False,False,False,False
399,chr1,GMEB1,1.248361632404103,0.29106567311491927,False,False,False,False,False
400,chr1,YTHDF2,1.395444382730533,0.36013622921501387,False,False,False,False,False
401,chr1,OPRD1,2.099009106107639,0.5018816404053922,False,False,False,False,False
402,chr1,EPB41,1.6097441587606751,0.36223902254210616,False,False,False,False,False
403,chr1,TMEM200B,2.061141291820363,0.5339283403660345,False,False,False,False,False
404,chr1,SRSF4,1.438750185612518,0.3568893129967554,False,False,False,False,False
405,chr1,MECR,1.6981684149487608,0.4227208072841401,False,False,False,False,False
406,chr1,PTPRU,1.8233919546905142,0.4763509988443125,False,False,False,False,False
407,chr1,MATN1,1.7586446838966636,0.44313547413612087,False,False,False,False,False
408,chr1,LAPTM5,1.6958326587295038,0.44623154288567424,False,False,False,False,False
409,chr1,SDC3,2.0381157679643773,0.4883197557332684,False,False,False,False,False
410,chr1,PUM1,1.4221477257702986,0.3759129045103084,False,False,False,False,False
411,chr1,NKAIN1,2.125803442641925,0.4943478390445319,False,False,False,False,False
412,chr1,SNRNP40,1.7213062550522533,0.4034873108457052,False,False,True,False,True
413,chr1,ZCCHC17,1.7507280213760126,0.40573169584581553,False,False,True,False,True
414,chr1,FABP3,2.3078314287297186,0.5208688712123234,False,False,False,False,False
415,chr1,SERINC2,2.1516950678506945,0.5340605498129676,False,False,False,False,False
416,chr1,TINAGL1,2.3420943239079848,0.6046183379657757,False,False,False,False,False
417,chr1,HCRTR1,2.2793471501140012,0.5875126783826368,False,False,False,False,False
418,chr1,PEF1,1.8656596827203045,0.44920961344640453,False,False,False,False,False
419,chr1,COL16A1,2.4596123081064887,0.5866304706371417,False,False,False,False,False
420,chr1,ADGRB2,2.098933059570149,0.49537832784948616,False,False,False,False,False
421,chr1,SPOCD1,1.7692943561650796,0.47063341158438704,False,False,False,False,False
422,chr1,PTP4A2,1.3162884447264933,0.3302262423283435,False,False,False,False,False
423,chr1,KHDRBS1,1.4861723977377703,0.36673819106428196,False,False,False,False,False
424,chr1,TMEM39B,1.5073462385316514,0.38888296675877204,False,False,False,False,False
425,chr1,KPNA6,1.488308635978834,0.3667730342866764,False,False,False,False,False
426,chr1,TXLNA,1.5234400301936042,0.3308560944405111,False,False,False,False,False
427,chr1,CCDC28B,1.8763663196541658,0.47876286632736104,False,False,False,False,False
428,chr1,IQCC,1.7503334631083058,0.42913547530917995,False,False,True,False,True
429,chr1,DCDC2B,1.8544477671224908,0.4644361689085585,False,False,True,False,True
430,chr1,TMEM234,1.6796775778166424,0.44532605567309325,False,False,True,False,True
431,chr1,EIF3I,1.6831906590824246,0.4448858110140496,False,False,True,False,True
432,chr1,FAM167B,1.7625666772314446,0.44160130402676195,False,False,True,False,True
433,chr1,LCK,1.8716040483017495,0.458090638660879,False,False,True,False,True
434,chr1,HDAC1,1.3750927888712712,0.35407752897106265,False,False,False,False,False
435,chr1,MARCKSL1,1.7426672941210672,0.42708258351780376,False,False,False,False,False
436,chr1,FAM229A,1.9809759815752146,0.5222894122539516,False,False,True,False,True
437,chr1,TSSK3,1.9804997797133315,0.5222184460380986,False,False,True,False,True
438,chr1,BSDC1,1.6075816474543048,0.3871143070581935,False,False,False,False,False
439,chr1,ZBTB8B,1.8685285223573762,0.5070789160222966,False,False,False,False,False
440,chr1,ZBTB8A,1.910764652308358,0.4955733048382578,False,False,False,False,False
441,chr1,ZBTB8OS,1.3690368403941882,0.3567172062141073,False,False,True,False,True
442,chr1,RBBP4,1.3479464632866083,0.36105689553388126,False,False,True,False,True
443,chr1,SYNC,1.9292666872491102,0.5174244957034112,False,False,False,False,False
444,chr1,NHSL3,1.852845339615495,0.4652720052427377,False,False,False,False,False
445,chr1,YARS1,1.523035965368183,0.37843322385514605,False,False,True,False,True
446,chr1,S100PBP,1.523019261396847,0.3825583674211337,False,False,True,False,True
447,chr1,FNDC5,2.083411434503702,0.5386445252362227,False,False,False,False,False
448,chr1,HPCA,2.257783226672382,0.5694904006827485,False,False,False,False,False
449,chr1,TMEM54,2.1494191960260847,0.5407044488817025,False,False,False,False,False
450,chr1,RNF19B,1.5794355900301382,0.4107857756622732,False,False,False,False,False
451,chr1,AK2,1.4911007727754961,0.3863688982566382,False,False,False,False,False
452,chr1,AZIN2,2.05383971320006,0.5259651420650236,False,False,False,False,False
453,chr1,TRIM62,1.8493800093694521,0.45165079251649143,True,False,False,False,True
454,chr1,ZNF362,1.9285257418909896,0.47888733136432093,False,False,False,False,False
455,chr1,A3GALT2,2.2021214044771,0.5547174128106621,False,False,False,False,False
456,chr1,PHC2,2.143877048826368,0.522755341273699,False,False,False,False,False
457,chr1,ZSCAN20,2.123133666641571,0.5068756351970966,False,False,False,False,False
458,chr1,HMGB4,2.418654380065112,0.607585747374175,False,False,False,False,False
459,chr1,CSMD2,2.095698078668458,0.5479054500061888,False,False,False,False,False
460,chr1,C1orf94,2.4669645450978037,0.6597097623517982,False,False,False,False,False
461,chr1,GJB5,2.5237650198056856,0.6391239294626475,False,False,True,False,True
462,chr1,GJB4,2.54346772214753,0.6338946829588252,False,False,True,False,True
463,chr1,GJB3,2.2204440432645804,0.5259130929979553,False,False,False,False,False
464,chr1,GJA4,2.2189434730586792,0.5361498975703347,False,False,False,False,False
465,chr1,SMIM12,1.8097012981306264,0.4470397891050495,False,False,False,False,False
466,chr1,DLGAP3,2.022228152104935,0.5030482427290897,False,False,False,False,False
467,chr1,TMEM35B,1.7885810434383445,0.4786318549496624,False,False,False,False,False
468,chr1,ZMYM6,1.7299595328964088,0.43214962721078337,False,False,False,False,False
469,chr1,ZMYM1,1.6895950108207576,0.3958586568439134,False,False,False,False,False
470,chr1,SFPQ,1.4327952361901317,0.3745077664272885,False,False,False,False,False
471,chr1,ZMYM4,1.7940850342349624,0.43103748268065,False,False,False,False,False
472,chr1,KIAA0319L,1.769516840826846,0.3957252576886595,False,False,True,False,True
473,chr1,NCDN,1.7989272882671827,0.40487585489950534,False,False,True,False,True
474,chr1,TFAP2E,2.065421905769903,0.4765524825282145,False,False,False,False,False
475,chr1,PSMB2,1.6965876882585795,0.4286170857705691,False,False,False,False,False
476,chr1,C1orf216,2.0048158146565114,0.4516511187040431,False,False,False,False,False
477,chr1,CLSPN,1.5983056183763555,0.38628739005066814,False,False,False,False,False
478,chr1,AGO4,1.3848509956703858,0.40108631189663263,False,False,False,False,False
479,chr1,AGO1,1.6447372258784552,0.3813313717976815,False,False,False,False,False
480,chr1,AGO3,1.754444432522187,0.471211120724039,False,False,False,False,False
481,chr1,TEKT2,1.606670998173779,0.4118137358251059,False,False,True,False,True
482,chr1,ADPRS,1.5936383050486473,0.396208289146424,False,False,True,False,True
483,chr1,COL8A2,1.674364306488071,0.453027478838811,False,False,False,False,False
484,chr1,TRAPPC3,1.494881483521057,0.39346197792139403,False,False,False,False,False
485,chr1,MAP7D1,1.5798955205858092,0.4392928168381183,False,False,False,False,False
486,chr1,THRAP3,1.311521444463952,0.32260199055282696,False,False,False,False,False
487,chr1,SH3D21,1.6514095622259384,0.45709545750085107,False,False,False,False,False
488,chr1,EVA1B,1.749879300442376,0.42723137105813985,False,False,False,False,False
489,chr1,STK40,1.4675671122018061,0.33942148539718126,False,False,False,False,False
490,chr1,LSM10,1.3463766958196939,0.35134480051869527,False,False,False,False,False
491,chr1,OSCP1,1.6551039070168712,0.3906743866914578,False,False,False,False,False
492,chr1,MRPS15,1.7103398611544993,0.42333504564001223,False,False,False,False,False
493,chr1,CSF3R,1.6253358583617565,0.4641344677093935,False,False,False,False,False
494,chr1,GRIK3,2.2517414753638634,0.5534339358514354,False,False,False,False,False
495,chr1,ZC3H12A,1.5220440584775623,0.3743813405438794,False,False,False,False,False
496,chr1,MEAF6,1.6113553451325309,0.419273674629431,False,False,False,False,False
497,chr1,SNIP1,1.83212129197925,0.4051720846313126,False,False,True,False,True
498,chr1,DNALI1,1.9117598488110383,0.43981460367757064,False,False,True,False,True
499,chr1,GNL2,1.7111391089069012,0.42200905966645197,False,False,False,False,False
500,chr1,RSPO1,2.4790912785932653,0.5526776682724683,False,False,False,False,False
501,chr1,AIRIM,1.366150842221971,0.3963035605952758,False,False,True,False,True
502,chr1,CDCA8,1.4024767367754918,0.37552644955754494,False,False,True,False,True
503,chr1,EPHA10,2.1090240869726533,0.5271717972902004,False,False,False,False,False
504,chr1,MANEAL,1.9962639912488698,0.5220129387985427,False,False,False,False,False
505,chr1,C1orf122,1.6691190619012464,0.34069991904909436,False,False,True,False,True
506,chr1,YRDC,1.69753498727112,0.3456746168461502,False,False,True,False,True
507,chr1,MTF1,1.4730617886620594,0.37234436423050526,False,False,False,False,False
508,chr1,INPP5B,1.7787440594683739,0.4225345647816764,False,False,False,False,False
509,chr1,SF3A3,1.435714856992667,0.3822311371890755,False,False,False,False,False
510,chr1,FHL3,1.4726471604695919,0.39110111272683634,False,False,False,False,False
511,chr1,UTP11,1.5293572249748835,0.37670594135431545,False,False,False,False,False
512,chr1,POU3F1,2.1190861709795086,0.5231785079491066,False,False,False,False,False
513,chr1,RRAGC,1.7400794258865593,0.45610256245225084,False,False,False,False,False
514,chr1,MYCBP,1.4905006940283148,0.3976833063282184,False,False,False,False,False
515,chr1,GJA9,1.6654512747866097,0.43284123683251946,False,False,False,False,False
516,chr1,RHBDL2,2.041364975189256,0.5261916609590668,False,False,False,False,False
517,chr1,AKIRIN1,1.5797797546433683,0.374443422320103,False,False,False,False,False
518,chr1,NDUFS5,1.4863763738106697,0.3840637719858193,False,False,False,False,False
519,chr1,MACF1,1.5544767211207058,0.3276821975513826,False,False,False,False,False
520,chr1,BMP8A,1.8476331596437388,0.47986166027445964,False,False,False,False,False
521,chr1,PABPC4,1.5823477205647793,0.392557530593391,False,False,False,False,False
522,chr1,HEYL,2.3263414976881136,0.5062897802175566,False,False,False,False,False
523,chr1,NT5C1A,2.2974381451297488,0.5695093612439551,False,False,False,False,False
524,chr1,HPCAL4,2.2928281552699143,0.5523528690562296,False,False,False,False,False
525,chr1,PPIE,1.9667850481707239,0.5167178553501159,False,False,False,False,False
526,chr1,OXCT2,0.665071674691288,0.18170329884007028,False,False,False,False,False
527,chr1,BMP8B,1.5596539617047498,0.4021656844170588,False,False,False,False,False
528,chr1,TRIT1,1.6628584391662042,0.44070044734493347,False,False,False,False,False
529,chr1,MYCL,1.930003187228975,0.4626761668476715,False,False,False,False,False
530,chr1,MFSD2A,1.8059672295299705,0.4249987540525401,False,False,False,False,False
531,chr1,CAP1,1.2503733956594059,0.3634754142793791,False,False,False,False,False
532,chr1,PPT1,1.6080996965519074,0.40962200097353524,False,False,False,False,False
533,chr1,RLF,1.769707224493709,0.4442003516739435,False,False,False,False,False
534,chr1,TMCO2,1.7288380379769412,0.43488993722405783,False,False,False,False,False
